Artist,Times Played,Artist - Song,Times Played
,,FELIX JAEHN & WHITNEY HOUSTON - IT'S NOT RIGHT BUT IT'S OKAY,1
,,THE KLF FEAT. TAMMY WYNETTE - JUSTIFIED AND ANCIENT,1
,,ALLE FARBEN FEAT. JUSTIN JESSO - AS FAR AS FEELINGS GO,1
,,SPIN DOCTORS - TWO PRINCES,1
,,KUNGS FEAT. COOKIN' ON 3 BURNERS - THIS GIRL,1
,,GUNS N´ ROSES - SWEET CHILD O' MINE,1
,,GUNS N´ ROSES - KNOCKIN' ON HEAVEN'S DOOR,1
,,MAÎTRE GIMS - EST-CE QUE TU M'AIMES?,1
,,ADMT - COME ALONG,1
,,OLIVIA DEAN - DIVE,1
,,DEF LEPPARD - LOVE BITES,1
,,NIGHT RANGER - SISTER CHRISTIAN (LIVE),1
,,NORAH JONES - SUNRISE,1
,,NORAH JONES - DON'T KNOW WHY,1
,,METRO BOOMIN & THE WEEKND & 21 SAVAGE - CREEPIN',1
,,BLACK EYED PEAS - SHUT UP,1
,,BLACK EYED PEAS - JUST CAN'T GET ENOUGH,1
,,ASAF AVIDAN - ONE DAY (RECKONING SONG),1
,,NELLY FEAT. KELLY ROWLAND - DILEMMA,1
,,TAKE THAT - HOW DEEP IS YOUR LOVE,1
,,TAKE THAT - NEVER FORGET,1
,,WET WET WET - LOVE IS ALL AROUND,1
,,EN VOGUE - DON'T LET GO,1
,,GEORGE EZRA - SHOTGUN,1
,,DEAN LEWIS ZOE WEES - LEARN TO LOVE,1
,,FALCO - EGOIST,1
,,SUNRISE AVENUE - HOLLYWOOD HILLS,1
,,SUNRISE AVENUE - FAIRYTALE GONE BAD,1
,,TOTO - ROSANNA,1
,,AMY WINEHOUSE & MARC RONSON - VALERIE,1
,,SAM SMITH - STAY WITH ME,1
,,WILL SMITH - WILD WILD WEST,1
,,WILL SMITH - MIAMI,1
,,EIFFEL 65 - BLUE (DA BA DEE),1
,,MELISSA ETHERIDGE - BRING ME SOME WATER,1
,,MELISSA ETHERIDGE - LIKE THE WAY I DO,1
,,MILOW - WHATEVER IT TAKES,1
,,SHAGGY - IN THE SUMMERTIME,1
,,ROBIN SCHULZ FEAT. MARC SCIBILIA - UNFORGETTABLE,1
,,SIMPLY RED - SUNRISE,1
,,TOM WALKER - FREAKING OUT,1
,,JESS GLYNNE - HOLD MY HAND,1
,,BLACK EYED PEAS & JUSTIN TIMBERLAKE - WHERE IS THE LOVE,1
,,JOE COCKER - SUMMER IN THE CITY,1
,,EDWYN COLLINS - A GIRL LIKE YOU,1
,,ALLE FARBEN X LEWIS THOMPSON FEAT. MAE MULLER - LOVE HURT REPEAT,1
,,ALLE FARBEN & JUSTIN JESSO - AS FAR AS FEELINGS GO,1
,,YOUNOTUS FEAT. LOUIS III - SAMBA,1
,,TAYLOR SWIFT FEAT. POST MALONE - FORTNIGHT,1
,,JUSTIN BIEBER - LOVE YOURSELF,1
,,ROGER SANCHEZ - ANOTHER CHANCE,1
,,THE DISCO BOYS FEAT. MANFRED MANN'S EARTH BAND - FOR YOU,1
,,DEAD OR ALIVE - YOU SPIN ME ROUND (LIKE A RECORD),1
,,RITA ORA - HEAT,1
,,KLANGKARUSSELL - SONNENTANZ,1
,,ROBERT MILES - ONE & ONE,1
,,COOLIO - GANGSTA'S PARADISE,1
,,AMY SHARK - ADORE,1
,,ALOK X SIGALA X ELLIE GOULDING - ALL BY MYSELF,1
,,RIHANNA - UMBRELLA,1
,,ALICIA KEYS - FALLIN',1
,,ALICIA KEYS - GIRL ON FIRE,1
,,ALICIA KEYS - EMPIRE STATE OF MIND (PART 2),1
,,ALICIA KEYS - EMPIRE STATE OF MIND (PART II) / BROKEN DOWN,1
,,ROLF ZUCKOWSKI & NIELS - DU DA IM RADIO,1
,,SHEPPARD - GERONIMO,1
,,JAM & SPOON - KALEIDOSCOPE SKIES,1
,,PHILIPP DITTBERNER & MARV - WOLKE 4,1
,,MUMFORD & SONS - I WILL WAIT,1
,,CORONA - THE RHYTHM OF THE NIGHT,1
,,EURYTHMICS - SWEET DREAMS (ARE MADE OF THIS),1
,,ANNE-MARIE - CIAO ADIOS,1
,,ANNE-MARIE - 2002,1
,,RICKY MARTIN & CHRISTINA AGUILERA - NOBODY WANTS TO BE LONELY,1
,,METALLICA - ENTER SANDMAN,1
,,MIAMI SOUND MACHINE - CONGA,1
,,SANTANA - MARIA MARIA,1
,,JASON DERULO - IN MY HEAD,1
,,JASON DERULO - IF I'M LUCKY,1
,,JASON DERULO - ACAPULCO,1
,,JASON DERULO - TAKE YOU DANCING,1
,,SINEAD O'CONNOR - NOTHING COMPARES 2 U,1
,,LUKAS GRAHAM - LOVE SOMEONE,1
,,STARSAILOR - FOUR TO THE FLOOR,1
,,ROBIN SCHULZ - SUN WILL SHINE,1
,,TRACY CHAPMAN - TALKIN' BOUT A REVOLUTION,1
,,TRACY CHAPMAN - TALKIN' 'BOUT A REVOLUTION,1
,,PITBULL FEAT. KE$HA - TIMBER,1
,,THE ROLLING STONES - START ME UP,1
,,THE ROLLING STONES - ANYBODY SEEN MY BABY?,1
,,IL CIVETTO & DELLÉ - ALLES WAS ICH HAB,1
,,GOSSIP - HEAVY CROSS (RICHTIG: POP GOES THE WORLD),1
,,GOSSIP - HEAVY CROSS,1
,,GOSSIP - MOVE IN THE RIGHT DIRECTION,1
,,DIANA KING - SHY GUY,1
,,MIKE & THE MECHANICS - OVER MY SHOULDER,1
,,"MELANIE C & LISA ""LEFT EYE"" LOPES - NEVER BE THE SAME AGAIN",1
,,ELLE KING - EX'S & OH'S,1
,,CHRISTINA PERRI - A THOUSAND YEARS,1
,,PICTURE THIS - GET ON MY LOVE,1
,,GIGI D'AGOSTINO - L'AMOUR TOUJOURS,1
,,BOB MARLEY & THE WAILERS - COULD YOU BE LOVED,1
,,BOB MARLEY & THE WAILERS - BUFFALO SOLDIER,1
,,THE POLICE - EVERY BREATH YOU TAKE,1
,,PETER GABRIEL - SLEDGEHAMMER,1
,,TWOCOLORS - LOVEFOOL,1
,,GOOD CHARLOTTE - I JUST WANNA LIVE,1
,,GOOD CHARLOTTE - I DON’T WORK HERE ANYMORE,1
,,AXWELL ^ INGROSSO FEAT. TREVOR GUTHRIE - DREAMER,1
,,DENNIS LLOYD - NEVER GO BACK,1
,,KELVIN JONES - DON'T LET ME GO,1
,,"FRANCE GALL - ELLA, ELLE L'A",1
,,JOEL CORRY & MNEK - HEAD & HEART,1
,,BOB MARLEY - COULD YOU BE LOVED,1
,,TOM PETTY & THE HEARTBREAKERS - RUNNIN' DOWN A DREAM,1
,,THE DANDY WARHOLS - BOHEMIAN LIKE YOU,1
,,WHIGFIELD - SATURDAY NIGHT,1
,,YOLANDA BE COOL - WE NO SPEAK AMERICANO,1
,,PETER FOX - HAUS AM SEE,1
,,"ROBIN SCHULZ, NICO SANTOS, PAUL VAN DYK TOPIC - IN YOUR ARMS (FOR AN ANGEL)",1
,,KINGS OF LEON - SEX ON FIRE,1
,,SOPHIE B. HAWKINS - DAMN I WISH I WAS YOUR LOVER,1
,,CREED - MY SACRIFICE,1
,,SANTANA FEAT. MICHELLE BRANCH - THE GAME OF LOVE,1
,,BLACK - WONDERFUL LIFE,1
,,ROBIN SCHULZ FEAT. JASMINE THOMPSON - SUN GOES DOWN,1
,,CALUM SCOTT - RISE,1
,,CRYSTAL FIGHTERS - YOU & I,1
,,CRAIG DAVID - WALKING AWAY,1
,,CRAIG DAVID - 7 DAYS,1
,,SIMPLE MINDS - DON'T YOU (FORGET ABOUT ME),1
,,SIMPLE MINDS - DON'T YOU,1
,,MEDUZA FEAT. DERMOT KENNEDY - PARADISE,1
,,JOHN MAYER - YOUR BODY IS A WONDERLAND,1
,,IRENE CARA - WHAT A FEELING,1
,,BRUCE SPRINGSTEEN - DANCING IN THE DARK,1
,,BRUCE SPRINGSTEEN - RADIO NOWHERE,1
,,NEW RADICALS - YOU GET WHAT YOU GIVE,1
,,NEW RADICALS - SOMEDAY WE'LL KNOW,1
,,MEAT LOAF - I'D DO ANYTHING FOR LOVE,1
,,UGLY KID JOE - CATS IN THE CRADLE,1
,,JASON DERULO FEAT. NUKA - LOVE NOT WAR (THE TAMPA BEAT),1
,,THE CHAINSMOKERS FEAT. HALSEY - CLOSER,1
,,POISON - EVERY ROSE HAS ITS THORN,1
,,INCUBUS - DRIVE,1
,,INCUBUS - LOVE HURTS,1
,,AMERICAN AUTHORS - BEST DAY OF MY LIFE,1
,,HORSE - SWEET THING,1
,,BIRDY - KEEPING YOUR HEAD UP,1
,,AYSANABEE - HOME,1
,,JUNGLE - ALL OF THE TIME,1
,,TEARS FOR FEARS - EVERYBODY WANTS TO RULE THE WORLD,1
,,MR. PROBZ - WAVES (ROBIN SCHULZ MIX),1
,,ROB THOMAS - LITTLE WONDERS,1
,,LISA FEAT. DOJA CAT & RAYE - BORN AGAIN,1
,,"'NSYNC - BYE, BYE, BYE",1
,,'NSYNC - I WANT YOU BACK,1
,,JONAS BLUE & JP COOPER - PERFECT STRANGERS,1
,,TIM BENDZKO - NUR NOCH KURZ DIE WELT RETTEN,1
,,CHRISTINA MILIAN - WHEN YOU LOOK AT ME,1
,,TOM JONES & MOUSSE T. - SEXBOMB,1
,,ROBIN SCHULZ FEAT. ALIDA - IN YOUR EYES,1
,,ENNIO - 2 TEILE,1
,,HUMAN LEAGUE - DON'T YOU WANT ME,1
,,SIXPENCE NONE THE RICHER - THERE SHE GOES,1
,,ZEDD & GREY FEAT. MAREN MORRIS - THE MIDDLE,1
,,SANTANA & ROB THOMAS - SMOOTH,1
,,MANIC STREET PREACHERS - IF YOU TOLERATE THIS YOUR CHILDREN WILL BE NEXT,1
,,MAJID JORDAN FEAT. KHALID - CAUGHT UP,1
,,JOSHUA KADISON - PICTURE POSTCARDS FROM L.A.,1
,,JOSHUA KADISON - JESSIE,1
,,EMPIRE OF THE SUN - WALKING ON A DREAM,1
,,JP SAXE FEAT. JULIA MICHAELS - IF THE WORLD WAS ENDING,1
,,HEART - ALONE,1
,,TOM GREGORY - RATHER BE YOU,1
,,KATIE MELUA - NINE MILLION BICYCLES,1
,,MC SAR & THE REAL MCCOY - ANOTHER NIGHT,1
,,"BIG MOUNTAIN - BABY, I LOVE YOUR WAY",1
,,JAMIROQUAI - VIRTUAL INSANITY,1
,,KYGO FEAT. ZOE WEES - LOVE ME NOW,1
,,LIL NAS X FEAT. BILLY RAY CYRUS & YOUNG THUG & MASON RAMSEY - OLD TOWN ROAD (REMIX),1
,,STEFANIE HEINZMANN & HIGHT - BEST LIFE,1
,,RICHARD MARX - SATISFIED,1
,,RICHARD MARX - RIGHT HERE WAITING,1
,,X AMBASSADORS - RENEGADES,1
,,TAYLOR DAYNE - TELL IT TO MY HEART,1
,,KEANE - THIS IS THE LAST TIME,1
,,GUNS'N'ROSES - PARADISE CITY,1
,,GUNS'N'ROSES - NOVEMBER RAIN,1
,,KT TUNSTALL - BLACK HORSE & THE CHERRY TREE,1
,,KT TUNSTALL - SUDDENLY I SEE,1
,,STEVE WINWOOD - HIGHER LOVE,1
,,SIA & DAVID GUETTA - FLOATING THROUGH SPACE,1
,,CULTURE CLUB - DO YOU REALLY WANT TO HURT ME,1
,,STEVE PERRY - OH SHERRIE,1
,,SKUNK ANANSIE - HEDONISM (JUST BECAUSE YOU FEEL GOOD),1
,,INNER CIRCLE - GAMES PEOPLE PLAY,1
,,JULIA MICHAELS - ISSUES,1
,,MICHAEL KIWANUKA - HOME AGAIN,1
,,YOUSSOU N'DOUR & NENEH CHERRY - 7 SECONDS,1
,,TOM ODELL X LOST FREQUENCIES - BLACK FRIDAY (PRETTY LIKE THE SUN),1
,,THE BUGGLES - VIDEO KILLED THE RADIO STAR,1
,,THE SMASHING PUMPKINS - 1979,1
,,RAY DALTON  X ALVARO SOLER - MANILA,1
,,FATBOY SLIM - PRAISE YOU,1
,,EROS RAMAZZOTTI - PIU BELLA COSA,1
,,DAVID GUETTA FEAT. SIA - TITANIUM,1
,,BOYZONE - PICTURE OF YOU,1
,,LONDONBEAT - I'VE BEEN THINKING ABOUT YOU,1
,,MARQUE - ONE TO MAKE HER HAPPY,1
,,SOFT CELL - TAINTED LOVE,1
,,REDNEX - COTTON EYE JOE,1
,,ALL-4-ONE - I SWEAR,1
,,ARETHA FRANKLIN WITH GEORGE MICHAEL - I KNEW YOU WERE WAITING (FOR ME),1
,,THE LAST GOODNIGHT - PICTURES OF YOU,1
,,"DRAKE - HOLD ON, WE’RE GOING HOME",1
,,4 NON BLONDES - WHAT'S UP,1
,,TOPLOADER - DANCING IN THE MOONLIGHT,1
,,NICO SANTOS X FAST BOY - WHERE YOU ARE,1
,,LUIS FONSI FEAT. DADDY YANKEE - DESPACITO,1
,,ABC - THE LOOK OF LOVE,1
,,AC/DC - THUNDERSTRUCK,1
,,KATE YANAI - SUMMER DREAMIN',1
,,CRAZY TOWN - BUTTERFLY,1
,,MARY MARY - SHACKLES,1
,,GUNS N' ROSES - SWEET CHILD O' MINE,1
,,REVOLVERHELD FEAT. MARTA JANDOVÁ - HALT DICH AN MIR FEST,1
,,DESTINY'S CHILD - SAY MY NAME,1
,,ALANIS MORISSETTE - YOU OUGHTA KNOW,1
,,ALANIS MORISSETTE - GUARDIAN,1
,,A GREAT BIG WORLD FEAT. CHRISTINA AGUILERA - SAY SOMETHING,1
,,FOO FIGHTERS - BEST OF YOU,1
,,LUTRICIA MCNEAL - AIN'T THAT JUST THE WAY,1
,,SAM SPARRO - BLACK & GOLD,1
,,DANIEL MERRIWEATHER - CHANGE,1
,,KAROL G - SI ANTES TE HUBIERA CONOCIDO,1
,,CLEAN BANDIT FEAT. ANNE-MARIE - ROCKABYE,1
,,THE ALL-AMERICAN REJECTS - GIVES YOU HELL,1
,,SASH! - ECUADOR,1
,,MILLI VANILLI - GIRL YOU KNOW IT'S TRUE,1
,,CHARLES & EDDIE - WOULD I LIE TO YOU?,1
,,GNARLS BARKLEY - CRAZY,1
,,THE BANGLES - MANIC MONDAY,1
,,ROBIN SCHULZ & KIDDO - ALL WE GOT,1
,,SWEDISH HOUSE MAFIA - DON'T YOU WORRY CHILD,1
,,ALIZÉE - MOI... LOLITA,1
,,LISA STANSFIELD - THE REAL THING,1
,,DAVID GUETTA FEAT. ANNE-MARIE - DON'T LEAVE ME ALONE,1
,,ZEDD & ALESSIA CARA - STAY,1
,,REAL LIFE - SEND ME AN ANGEL,1
,,SHAKIRA FEAT. FRESHLYGROUND - WAKA WAKA (THIS TIME FOR AFRICA),1
,,LIQUIDO - NARCOTIC,1
,,SHOLA AMA - YOU MIGHT NEED SOMEBODY,1
,,HALSEY - YOU SHOULD BE SAD,1
,,BLUE LAGOON - BREAK MY STRIDE,1
,,MANU CHAO - BONGO BONG,1
,,CALVIN HARRIS FEAT. SAM SMITH - PROMISES,1
,,GORILLAZ - FEEL GOOD INC.,1
,,ZAYN & TAYLOR SWIFT - I DON'T WANNA LIVE FOREVER (FIFTY SHADES DARKER),1
,,JOAN JETT AND THE BLACKHEARTS - I LOVE ROCK'N'ROLL,1
,,TWENTY ONE PILOTS - RIDE,1
,,BEYONCÉ FEAT. JAY-Z - CRAZY IN LOVE,1
,,OPUS - LIVE IS LIFE,1
,,MARTIN SOLVEIG FEAT. ALMA - ALL STARS,1
,,THE B-52'S - LOVE SHACK,1
,,THE RED HOT CHILI PEPPERS - ROAD TRIPPIN',1
,,DIE TOTEN HOSEN - HIER KOMMT ALEX,1
,,ART OF NOISE | TOM JONES - KISS,1
,,OUTKAST - HEY YA!,1
,,DAVID GUETTA X ALPHAVILLE X AVA MAX - FOREVER YOUNG,1
,,LAUV - I LIKE ME BETTER,1
,,TOM PETTY AND THE HEARTBREAKERS - I WON'T BACK DOWN,1
,,TIËSTO - THE BUSINESS,1
,,UNCLE KRACKER - FOLLOW ME,1
,,MIKA - HAPPY ENDING,1
,,"MIKA - RELAX, TAKE IT EASY",1
,,JAMELIA - SUPERSTAR,1
,,MELANIE FIONA - GIVE IT TO ME RIGHT,1
,,RAINBIRDS - BLUEPRINT,1
,,RIHANNA FEAT. CALVIN HARRIS - WE FOUND LOVE,1
,,LUNIZ - I GOT 5 ON IT,1
,,SURVIVOR - EYE OF THE TIGER,1
,,"HELGE SCHNEIDER - SOMMER, SONNE, KAKTUS!",1
,,ERIC CLAPTON - LAYLA,1
,,NO MERCY - WHERE DO YOU GO,1
,,LAURYN HILL - DOO WOP (THAT THING),1
,,YES - OWNER OF A LONELY HEART,1
,,ALEXANDRA STAN - MR. SAXOBEAT,1
,,SELIG - OHNE DICH,1
,,TITIYO - COME ALONG,1
,,ELVIS PRESLEY VS. JXL - A LITTLE LESS CONVERSATION,1
,,SADE - NO ORDINARY LOVE,1
,,JUSTIN BIEBER FEAT. DANIEL CAESAR & GIVEON - PEACHES,1
,,KYGO FEAT. MATY NOYES - STAY,1
,,BAG RAIDERS - WAY BACK HOME,1
,,KOOL & THE GANG - CHERISH,1
,,ALLE FARBEN & GRAHAM CANDY & LAHOS - FLOWERS,1
,,WILSON PHILLIPS - HOLD ON,1
,,THOMPSON TWINS - DOCTOR! DOCTOR!,1
,,SIGMA - NOBODY TO LOVE,1
,,INXS - NEVER TEAR US APART,1
,,MATTAFIX - BIG CITY LIFE,1
,,PRINCE - KISS,1
,,DRAKE FEAT. WIZKID & KYLA - ONE DANCE,1
,,DANIELLE BRISEBOIS - GIMME LITTLE SIGN,1
,,MASSIVE ATTACK - TEARDROP,1
,,KATE NASH - FOUNDATIONS,1
,,SWEDISH HOUSE MAFIA & THE WEEKND - MOTH TO A FLAME,1
,,SURF MESA FEAT. EMILEE - ILY (I LOVE YOU BABY),1
,,FURY IN THE SLAUGHTERHOUSE - TIME TO WONDER,1
,,TOPIC | A7S - OUT MY HEAD,1
,,CALVIN HARRIS | SAM SMITH - PROMISES,1
,,REA GARVEY | PICTURE THIS - SOMEWHERE CLOSE TO HEAVEN,1
,,CIAN DUCROT - LITTLE DREAMING,1
,,SOUNDGARDEN - BLACK HOLE SUN,1
,,PETER GABRIEL & KATE BUSH - DON'T GIVE UP,1
,,"MODERN TALKING - YOU'RE MY HEART, YOU'RE MY SOUL",1
,,ELEVATOR BOYS - CALIFORNIA,1
,,MARLON ROUDETTE FEAT. K STEWART - EVERYBODY FEELING SOMETHING,1
,,PEARL JAM - ALIVE,1
,,MICHAEL BUBLÉ - IT'S A BEAUTIFUL DAY,1
,,DIANA ROSS - UPSIDE DOWN,1
,,FUN. - SOME NIGHTS,1
,,EELS - WHAT I HAVE TO OFFER,1
,,DUA LIPA FEAT. PIERRE DE MAERE - THESE WALLS,1
,,THE KOOKS - SHE MOVES IN HER OWN WAY,1
,,TQ - WESTSIDE,1
,,SPORTFREUNDE STILLER - DAS GESCHENK,1
,,THE FUGEES - KILLING ME SOFTLY,1
,,MARQUESS - VAYAMOS COMPAÑEROS,1
,,CASSANDRA STEEN FEAT. ADEL TAWIL - STADT,1
,,NELLY FURTADO & REA GARVEY - ALL GOOD THINGS (COME TO AN END),1
,,TIFFANY ARIS - BREATHE,1
,,NATHAN EVANS - WELLERMAN,1
,,MC HAMMER - U CAN'T TOUCH THIS (YOU CAN'T TOUCH THIS),1
,,TOM PETTY - LEARNING TO FLY,1
,,LINKIN PARK AND KIIARA - HEAVY,1
,,RAZORLIGHT - AMERICA,1
,,WIND EARTH & FIRE - LET'S GROOVE,1
,,RITON X OLIVER HELDENS FEAT. VULA - TURN ME ON,1
,,MARK RONSON & MILEY CYRUS - NOTHING BREAKS LIKE A HEART,1
,,SAVAGE GARDEN - TO THE MOON AND BACK,1
,,A FLOCK OF SEAGULLS - I RAN,1
,,SARA BAREILLES - LOVE SONG,1
,,LIFEHOUSE - HALFWAY GONE,1
,,FOOL'S GARDEN - LEMON TREE,1
,,THE BOSSHOSS - LIKE ICE IN THE SUNSHINE,1
,,MAROON 5 FEAT. CARDI B - GIRLS LIKE YOU,1
,,NICO & VINZ FEAT. KID INK & BEBE REXHA - THAT'S HOW YOU KNOW,1
,,TIËSTO & AVA MAX - THE MOTTO,1
,,LADY GAGA & BRADLEY COOPER - SHALLOW,1
,,DUCK SAUCE - BARBRA STREISAND,1
,,CALVIN HARRIS & DUA LIPA - ONE KISS,1
,,CLEAN BANDIT FEAT. JESS GLYNNE - RATHER BE,1
,,ANDERSON EAST - ALL ON MY MIND,1
,,"DAS BO - TÜRLICH, TÜRLICH (SICHER DICKER)",1
,,OMC (OTARA MILLIONAIRES CLUB) - HOW BIZARRE,1
,,JAMES ARTHUR - SAY YOU WON'T LET GO,1
,,GLOCKENBACH FEAT. NORMA JEAN MARTINE - ANTHEM,1
,,MIDNIGHT OIL - BEDS ARE BURNING,1
,,STROMAE | POMME - MA MEILLEURE ENNEMIE,1
,,ONE REPUBLIC - SECRETS,1
,,DAVID GUETTA | BEBE REXHA - I'M GOOD (BLUE),1
,,ONEREPUBLIC & TIMBALAND - MARCHIN ON,1
,,MOUSSE T. VS. HOT'N'JUICY - HORNY '98,1
,,JAWSH 685 X JASON DERULO - SAVAGE LOVE,1
,,DISCLOSURE FEAT. SAM SMITH - LATCH,1
,,THE WALLFLOWERS - ONE HEADLIGHT,1
,,NAMIKA - JE NE PARLE PAS FRANÇAIS,1
,,DAVID GUETTA & BECKY HILL & ELLA HENDERSON - CRAZY WHAT LOVE CAN DO,1
,,NE-YO - CLOSER,1
