Artist,Times Played,Artist - Song,Times Played
,,GERI HALLIWELL - IT'S RAINING MEN,1
,,WANTED - CHASING THE SUN,1
,,TIFFANY ARIS - BREATHE,1
,,UDO LINDENBERG X APACHE 207 - KOMET,1
,,HERMES HOUSE BAND - I WILL SURVIVE,1
,,PATRICE - SOULSTORM,1
,,VILLAGE PEOPLE - Y.M.C.A.,1
,,LEANN RIMES - CAN'T FIGHT THE MOONLIGHT,1
,,MICHAEL GRAY - THE WEEKEND,1
,,J. BALVIN FEAT. WILLY WILLIAM - MI GENTE,1
,,REAL MCCOY - ANOTHER NIGHT,1
,,LUNIZ' - I GOT 5 ON IT,1
,,KRAFTKLUB - SONGS FUER LIAM,1
,,DOJA CAT - SAY SO,1
,,NO MERCY - WHERE DO YOU GO,1
,,MARQUESS FEAT. RAYKUBA - SUAVECITO,1
,,MÅNESKIN - BEGGIN,1
,,TACABRO - TACATA,1
,,PANIC! AT THE DISCO - I WRITE SINS NOT TRAGEDIES,1
,,ALICE DEEJAY - BETTER OFF ALONE,1
,,CLEAN BANDIT & JESS GLYNNE - REAL LOVE,1
,,BONEY M - DADDY COOL,1
,,CEASARS - JERK IT OUT,1
,,SUPER-HI X NEEKA - FOLLOWING THE SUN (DIEGO DRUCK REMIX),1
,,MIGHTY DUB KATZ - MAGIC CARPET RIDE 07',1
,,TOM JONES AND MOUSSE T. - SEX BOMB,1
,,ODYSSEY - GOING BACK TO MY ROOTS,1
,,MUSE - SUPERMASSIVE BLACK HOLE,1
,,LMFAO - SEXY AND I KNOW IT,1
,,SCATMAN JOHN - SCATMAN,1
,,GESTÖRT ABER GEIL FEAT. KOBY F - UNTER MEINER HAUT,1
,,LA ROUX - BULLETPROOF,1
,,CAPTAIN JACK - CAPTAIN JACK,1
,,GURU JOSH PROJECT - INFINITY 2008,1
,,PURPLE DISCO MACHINE X SOPHIE - IN THE DARK,1
,,JASON DERULO FEAT. FRENCH MONT - TIP TOE,1
,,PUSSYCAT DOLLS - BUTTONS,1
,,FRANZ FERDINAND - TAKE ME OUT,1
,,REEL 2 REAL - I LIKE TO MOVE IT,1
,,THIRTY SECONDS TO MARS - WALK ON WATER,1
,,MARC ANTHONY - I NEED TO KNOW,1
,,OLIVIA RODRIGO - DRIVERS LICENSE,1
,,RIKU RAJAMAA & STANFOUR - BACK AGAIN,1
,,BÜRGER LARS DIETRICH - SEXY EIS,1
,,ICH & ICH - VOM SELBEN STERN (RHYTHMS DEL MUNDO),1
,,K-MARO - FEMME LIKE U,1
,,LUXUSLÄRM - 1000 KILOMETER BIS ZUM MEER,1
,,LUCENZO - DANZA KUDURO,1
,,JOSE DE RICO - RAYOS DE SOL,1
,,KYGO & WHITNEY HOUSTON - HIGHER LOVE,1
,,LADY GAGA & BRUNO MARS - DIE WITH A SMILE,1
,,TOBY ROMEO X DECLAN J DONOVAN - ALIVE,1
,,MODJO - LADY (HEAR ME TONIGHT),1
,,MARIA MENA - ALL THIS TIME (PICK-ME-UP SONG),1
,,BELLINI - SAMBA DE JANEIRO,1
,,TOTEN HOSEN - ALLES AUS LIEBE,1
,,PURPLE DISCO MACHINE X ÁSDÍS - BEAT OF YOUR HEART,1
,,ERIC CLAPTON - TEARS IN HEAVEN,1
,,GLOCKENBACH FEAT. CLOCKCLOCK - BROOKLYN,1
,,SOUNDGARDEN - BLACK HOLE SUN,1
,,THE KID LAROI - WITHOUT YOU,1
,,OLLY MURS FEAT. RIZZLE KICKS - HEART SKIPS A BEAT,1
,,LIONEL RICHIE - ALL NIGHT LONG,1
,,RUDIMENTAL FEAT. JAMES ARTHUR - SUN COMES UP,1
,,CROWDED HOUSE - DON'T DREAM IT'S OVER,1
,,HEART - ALONE,1
,,GEORGE MICHAEL FEAT. MARY J. B - AS,1
,,OFENBACH FEAT. NICK WATERHOUSE - KATCHI,1
,,TING TINGS - THAT'S NOT MY NAME,1
,,PSY - GANGNAM STYLE,1
,,FERGIE - A LITTLE PARTY NEVER KILLED NOBODY (ALL WE GOT),1
,,ALOK X ELLA EYRE X KENNY DOPE  - DEEP DOWN,1
,,ROUTE 94 FEAT. JESS GLYNN - MY LOVE,1
,,"RONIS GOLIATH, BEES & HONEY WA - ICE 2 WATER",1
,,SNOOP DOGG FEAT. DAT NIGGA DAZ - GIN AND JUICE,1
,,MGMT - KIDS,1
,,DEICHKIND - REMMIDEMMI,1
,,"2245 UHR, 05.08.2025 - BMO 40 JAHRE KATE BUSH - RUNNING UP THAT HILL   FO",1
,,LUNAX FEAT. MYNE - SUMMER NIGHTS,1
,,ROE BYRNE - ALL I WANTED,1
,,MARTIN GARRIX X JVKE - HERO,1
,,BILLY IDOL - REBEL YELL,1
,,COCK ROBIN - THE PROMISE YOU MADE,1
,,EMPIRE OF THE SUN - WE ARE THE PEOPLE,1
