Artist,Times Played,Artist - Song,Times Played
,,EVE - LET ME BLOW YA MIND,2
,,DUKE DUMONT FEAT. JAX JONES - I GOT U,2
,,LOJAY X SARZ - MONALISA,2
,,01099 - VERSCHWENDETE ZEIT,2
,,TIËSTO & DZEKO FEAT. PREME & POST MALONE - JACKIE CHAN,2
,,SHAWN MENDES & CAMILA CABELLO - SENORITA,2
,,BLACK COFFEE & &ME - THE RAPTURE PT.III,2
,,KILIMANJARO JAZZY - NO BAD VIBES,2
,,THE BLACK KEYS - ALL MY LIFE,2
,,"KITSCHKRIEG FEAT. GRINGO, UFO361 TRETTMANN & GZUZ - STANDARD",2
,,HAYLEY WILLIAMS - GLUM,2
,,ELVIS CRESPO - SUAVEMENTE,2
,,THIRTY SECONDS TO MARS - SEASONS,2
,,TECH IT DEEP X GORDO - MARIA MARIA,2
,,JUSTIN BIEBER FEAT. DANIEL CAESAR & GIVEON - PEACHES,2
,,JUNGLE - KEEP MOVING,2
,,KAE TEMPEST - KNOW YOURSELF,2
,,THE WOMBATS - MOVING TO NEW YORK,2
,,KENDRICK LAMAR - NOT LIKE US,2
,,PAULA HARTMANN - SCHWARZE SUVS,2
,,BIFFY CLYRO - MANY OF HORROR,2
,,BIFFY CLYRO - A LITTLE LOVE,2
,,AYA NAKAMURA - DJADJA,2
,,KRAFTKLUB FEAT. TOKIO HOTEL - FAHR MIT MIR (4X4),2
,,JUJU FEAT. HENNING MAY - VERMISSEN,2
,,RUDIMENTAL FEAT. MACKLEMORE JESS GLYNNE & DAN CAPLEN - THESE DAYS,2
,,LOST FREQUENCIES X ELLEY DUHÉ X X AMBASSADORS - BACK TO YOU,2
,,PROSPA - DON'T STOP,2
,,ARCTIC MONKEYS - FLUORESCENT ADOLESCENT,2
,,FLO RIDA FEAT. DAVID GUETTA - CLUB CAN'T HANDLE ME,2
,,BICEP - APRICOTS,2
,,HENRY MOODIE - SUNDAY MORNING,2
,,ALLE FARBEN & MOSS KENA - FORGOT HOW TO LOVE,2
,,SELENA GOMEZ & MARSHMELLO - WOLVES,2
,,WHEATUS - TEENAGE DIRTBAG,2
,,DIMITRI VEGAS & LIKE MIKE X TIËSTO X DIDO X W&W - THANK YOU (NOT SO BAD),2
,,FLO RIDA FEAT. KESHA - RIGHT ROUND,2
,,GWEN STEFANI - HOLLABACK GIRL,2
,,MURA MASA FEAT. NAO - FIREFLY,2
,,PARCELS - LEAVEYOURLOVE,2
,,APACHE 207 X UDO LINDENBERG - KOMET,2
,,RIHANNA FEAT. MIKKY EKKO - STAY,2
,,GIGI PEREZ - SAILOR SONG,2
,,ANDERSON .PAAK FEAT. T. I. - COME DOWN,2
,,BEYONCE FEAT. JAY-Z - CRAZY IN LOVE,2
,,THE XX - CRYSTALISED,2
,,AYRA STARR - RUSH,2
,,FUTURE - MASK OFF,2
,,"DR. DRE FEAT. SIX-TWO, NATE DOGG HITTMAN & KURUPT - XXPLOSIVE",2
,,AMINÉ - BURDEN,2
,,NAS - ADAM AND EVE,2
,,2 CHAINZ FEAT. TRAVIS SCOTT - 4 AM,2
,,KENDRICK LAMAR FEAT. JAY ROCK - MONEY TREES,2
,,OUTKAST - MS. JACKSON,2
,,MÊN AN TOL - NOT IDEAL,2
,,DISCLOSURE FEAT. ALUNAGEORGE - WHITE NOISE,2
,,INFINITY SONG - HATER'S ANTHEM,2
,,ROBIN SCHULZ X STEVE AOKI X LAWRENT - BLOODTYPE,2
,,DAVID GUETTA FEAT. AKON - SEXY CHICK,2
,,"ŁASZEWO, A$AP ROCKY ALOK - HIGHJACK (RIGHT BACK)",2
,,MARTERIA & CASPER - CHAMPION SOUND,2
,,GLASS ANIMALS FEAT. ARLO PARKS - TANGERINE,2
,,CALVIN HARRIS FEAT. HAIM - PRAY TO GOD,2
,,JOHN SUMMIT FEAT. INÉZ - LIGHT YEARS,2
,,COLDPLAY FEAT. BEYONCÉ - HYMN FOR THE WEEKEND,2
,,"KYGO, ONEREPUBLIC - CHASING PARADISE",2
,,ROBIN SCHULZ FEAT. ALIDA - IN YOUR EYES,2
,,POWFU FEAT. BEABADOOBEE - COFFEE FOR YOUR HEAD,2
,,IVAN GOUGH - IN MY MIND (AXWELL REMIX),2
,,DAVID GUETTA VS. BENNY BENASSI - SATISFACTION,2
,,YUNG SAINT PAUL - CAMILLA,2
,,MONROSE - HOT SUMMER,2
,,PARRA FOR CUVA FEAT. ANNA NAKLAB - WICKED GAMES,2
,,SOPHIE AND THE GIANTS & PURPLE DISCO MACHINE - PARADISE,2
,,TIMBALAND FEAT. KERI HILSON & D.O.E. - THE WAY I ARE,2
,,BOB MARLEY & THE WAILERS - JAMMING (FISHER REWORK),2
,,XAVI & MANUEL TURIZO - EN PRIVADO,2
,,PAULWETZ - ODE AN DEN BASS,2
,,ROOSEVELT - FEVER,2
,,DIPLO & MIGUEL - DON'T FORGET MY LOVE,2
,,EZRA COLLECTIVE FEAT. YAZMIN LACEY - GOD GAVE ME FEET FOR DANCING,2
,,REMI WOLF - CINDERELLA,2
,,CLAIRO - SEXY TO SOMEONE,2
,,SKI AGGU X SIRA - MIETFREI,2
,,TINASHE - NASTY,2
,,NICKY JAM & ENRIQUE IGLESIAS - EL PERDÓN,2
,,DAVID GUETTA FEAT. SAM MARTIN - LOVERS ON THE SUN,2
,,THE KILLERS - MR. BRIGHTSIDE,2
,,APACHE 207 - ROLLER,1
,,PETER FOX - TOSCANA FANBOYS,1
,,AVICII - ADDICTED TO YOU,1
,,ED SHEERAN - LEGO HOUSE,1
,,TEDDY SWIMS - GUILTY,1
,,BILLIE EILISH - LUNCH,1
,,DUA LIPA - HALLUCINATE,1
,,DUA LIPA - HOUDINI (ADAM PORT MIX),1
,,ONE DIRECTION - NIGHT CHANGES,1
,,NINA CHUBA - RAGE GIRL,1
,,LEONIDEN - NEVER NEVER,1
,,MARK RONSON FEAT. MILEY CYRUS - NOTHING BREAKS LIKE A HEART,1
,,ROYEL OTIS - MURDER ON THE DANCE FLOOR,1
,,TOMMY RICHMAN - DEVIL IS A LIE,1
,,1LIVE DJ SESSION - NORA EN PURE,1
,,CHRIS LAKE - 1LIVE DJ-SESSION,1
,,FRED AGAIN.. - JUNGLE,1
,,BLACK EYED PEAS - SHUT UP,1
,,CHILDISH GAMBINO - THIS IS AMERICA,1
,,NELLY - RIDE WIT ME,1
,,LOONA - EL TIBURÓN,1
,,MARTEN LOU - YOUR BODY,1
,," - TITELMUSIK ""SENDUNG MIT DER MAUS""",1
,, - HOOKMB VAITIMBORA (STRUNK CUT),1
,," - ATMO GEWITTER, DONNER, BLITZ, REGEN",1
,,TOM ODELL - ANOTHER LOVE,1
,,SIA - CHANDELIER,1
,,HARRY STYLES - DAYDREAMING,1
,,HARRY STYLES - GOLDEN,1
,,ROSALIA & J BALVIN FEAT. EL GUINCHO - CON ALTURA,1
,,APHEX TWIN - MINIPOPS 67 [120.2][SOURCE FIELD MIX] (INSTR),1
,,BURNA BOY - HOOKMB / BURNA BOY / BUY YOU LIFE,1
,,BURNA BOY - HOOKMB / BURNA BOY / BUNDLE BY BUNDLE,1
,,BURNA BOY - HOOKMB / BURNA BOY / UPDATE,1
,,BURNA BOY - HIGHER,1
,,BILLIE MARTEN - FEELING,1
,,RIN - MONICA BELLUCCI,1
,,KENDRICK LAMAR FEAT. SZA - LUTHER,1
,,BARRY CAN'T SWIM - STILL RIDING,1
,,BARRY CAN'T SWIM - SUNSLEEPER,1
,,SOFI TUKKER - DRINKEE,1
,,CASPER - VERLIEBT IN DER STADT DIE ES NICHT GIBT,1
,,M83 - MIDNIGHT CITY,1
,,RÜFÜS DU SOL - INNERBLOOM,1
,,COLDPLAY - HIGHER POWER,1
,,DIJON - MANY TIMES,1
,,BAD BUNNY - ALAMBRE PÚA,1
,,CLOCKCLOCK - SORRY,1
,,CLOCKCLOCK - OVER,1
,,VICTONY FEAT. TEMPOE - SOWETO,1
,,ZIMMER90 - MAKES ME WANNA DANCE,1
,,ZIMMER90 - WHAT LOVE IS,1
,,ASAKE - ORGANISE,1
,,KAYTRANADA - SPACE INVADER,1
,,RÜFÜS - LIKE AN ANIMAL,1
,,DAFT PUNK - AROUND THE WORLD,1
,,DJ HEARTSTRING - BAE,1
,,Y 68 - ELECTRISIZE 2025,1
,,HANNAH LAING & RORO - GOOD LOVE,1
,,ODYMEL - MY FAVOURITE GAME,1
,,01099 - KÜSSEN,1
,,FLOYYMENOR & CRIS MJ - GATA ONLY,1
,,FLO RIDA FEAT. T-PAIN - LOW,1
,,GALA - FREED FROM DESIRE,1
,,TINLICKER FEAT. HELSLOOT - BECAUSE YOU MOVE ME,1
,,CHET FAKER - GOLD,1
,,THE WOMBATS - GREEK TRAGEDY,1
,,THE WOMBATS - LET'S DANCE TO JOY DIVISION,1
,,SZA - KILL BILL,1
,,KENDRICK LAMAR - ALRIGHT,1
,,KENDRICK LAMAR - SWIMMING POOLS (DRANK),1
,,JUSTIN BIEBER X BLOODPOP - FRIENDS,1
,,PURPLE DISCO MACHINE FEAT. EYELAR - DOPAMINE,1
,,CLEAN BANDIT FEAT. DEMI LOVATO - SOLO,1
,,MAROON 5  FEAT. KENDRICK LAMAR - DON'T WANNA KNOW,1
,,BICEP - GLUE,1
,,CHARLI XCX - 360,1
,,BLACKBEAR - HOT GIRL BUMMER,1
,,"DUA LIPA, BAD BUNNY, TAINY J. BALVIN - UN DIA (ONE DAY)",1
,,PARCELS - YOUGOTMEFEELING,1
,,INDY - IDOL,1
,,JOEL CORRY X JAX JONES FEAT. CHARLI XCX & SAWEETIE - OUT OUT,1
,,GENTLEMAN - INTOXICATION,1
,,MAKKO X MIKSU / MACLOUD - STREIT,1
,,THE XX - DANGEROUS,1
,,LEA X CASPER - SCHWARZ,1
,,JACK HARLOW - FIRST CLASS,1
,,JAMES BLAKE - LIMIT TO YOUR LOVE,1
,,BAKAR FEAT. SUMMER WALKER - HELL N BACK,1
,,DAVID GUETTA KUNGS & IZZY BIZU - ALL NIGHT LONG,1
,,NOIZU - SUMMER 91 (LOOKING BACK),1
,,TRAVIS SCOTT FEAT. PLAYBOI CARTI - FE!N,1
,,DJ TONKA - SHE KNOWS YOU,1
,,SWIM DJ HEARTSTRING - FOREVER (IF U NEED IT),1
,,PURPLE DISCO MACHINE & SOPHIE AND THE GIANTS - HYPNOTIZED,1
,,"SALIF KEITA, BENJA MOBLACK FEAT. CESÁRIA EVORA & FRANC FALA - YAMORE",1
,,"METRO BOOMIN', THE WEEKND & 21 SAVAGE - CREEPIN'",1
,,BEYONCE - SINGLE LADIES (PUT A RING ON IT),1
,,DAVID GUETTA FEAT. SIA - TITANIUM,1
,,ZERB & THE CHAINSMOKERS FEAT. INK - ADDICTED,1
,,ANYMA FEAT. ELLIE GOULDING - HYPNOTIZED,1
,,MOGUAI - 1LIVE DJ-SESSION,1
,,DJ KHALED - ALL I DO IS WIN,1
,,SALUTE - SYSTEM,1
,,KI/KI X MARLON HOFFSTADT - LOSING CONTROL,1
,,SUPERMODE - TELL ME WHY (MEDUZA REMIX),1
,,BECKY G & KAROL G - MAMIII,1
,,AJR - WEAK,1
,,BON IVER - EVERYTHING IS PEACEFUL LOVE,1
,,FRANK OCEAN FEAT. EARL SWEATSHIRT - SUPER RICH KIDS,1
,,WANDA - BOLOGNA,1
,,CALVIN HARRIS X 6LACK X DONAE'O - NOTHING MORE TO SAY,1
,,ZAH1DE - KOTTI D‘AZUR,1
,,"ARGY, SON OF SON ANYMA - VOICES IN MY HEAD (AMELIE LENS REMIX)",1
,,"SHABOOZEY, MYLES SMITH - BLINK TWICE",1
,,"ADAM PORT, STRYV FEAT. MALACHIII - MOVE",1
,,DJ KOZE - PICK UP,1
,,ROSALIA - LLYLM,1
,,ROSALIA - DESPECHA,1
,,ZAHO DE SAGAZAN X TOM ODELL - OLD FRIEND,1
,,MODERAT - BAD KINGDOM,1
,,KÖLSCH - GREY,1
,,DR.MOTTE & WESTBAM - SUNSHINE,1
,,MATTAFIX - BIG CITY LIFE,1
,,CASPER FEAT. THEES UHLMANN - XOXO,1
,,SKI AGGU & JEREMIAS - BYE X3,1
,,GREEN DAY - BOULEVARD OF BROKEN DREAMS,1
,,IDA CORR & FEDDE LE GRAND - LET ME THINK ABOUT IT,1
,,"PURPLE DISCO MACHINE, BENJAMIN INGROSSO FEAT. NILE RODGERS & SHENSEEA - HONEY BOY",1
,,EMPIRE OF THE SUN - WALKING ON A DREAM,1
,,ANTDOT MAZ & GINTON FEAT. LAYEFA - JOLIE FILLE,1
,,PAULA HARTMANN FEAT. TRETTMANN - ATLANTIS,1
,,THE CHEMICAL BROTHERS - GALVANIZE,1
,,JOSI MILLER - THE NIGHT (BAD MOVES),1
,,TIME SQUARE FEAT. XAVIER RUDD - FOLLOW THE SUN,1
,,VAMPIRE WEEKEND - THIS LIFE,1
,,DISCLOSURE X RAYE - WATERFALL,1
,,DAVID GUETTA FEAT. NICKI MINAJ & FLO RIDA - WHERE THEM GIRLS AT,1
,,DEBBY FRIDAY - ALL I WANNA DO IS PARTY,1
,,ALT-J - LEFT HAND FREE,1
,,FLUME FEAT. CHET FAKER - DROP THE GAME,1
,,SAM FENDER - PLAY GOD,1
,,CHANCE THE RAPPER - ALL NIGHT,1
