Artist,Times Played,Artist - Song,Times Played
,,RITT MOMNEY - SET THE TABLE,2
,,NOONZY - WHERE/WHEN,2
,,LYN LAPID - ROOM FOR YOU,2
,,FREUNDESKREIS - MIT DIR,2
,,JOY DENALANE - MIT DIR,2
,,LIGHTS ARKELLS - HUMAN BEING,2
,,TELQUIST - TRASH TALK,1
,,TELQUIST - MOJO,1
,,TELQUIST - BLISS,1
,,BENEE - ALL EYES ON ME,1
,,BENEE - DON'T LET ME DOWN,1
,,BENEE - DOESN'T MATTER,1
,,49TH - UP TO SOMETHING,1
,,MAIN - UP TO SOMETHING,1
,,WIZTHEMC - YOUR SONG,1
,,JORDAN RAKEI - ROLLING INTO ONE,1
,,JORDAN RAKEI - SHADOWS,1
,,JORDAN RAKEI - SAY SOMETHING,1
,,JORDAN RAKEI - WILDFIRE,1
,,JORDAN RAKEI - OTTOLENGHI,1
,,JORDAN RAKEI - SORCERESS,1
,,DILLA - TEEN,1
,,DILLA - STAR,1
,,MISO EXTRA - DONE.,1
,,COURTING - AFTER YOU,1
,,COURTING - JUMPER,1
,,LISSA - SKODA,1
,,LISSA - MORE & MORE,1
,,MOGLII - MONDLICHT,1
,,MOGLII - WHIITE OWL,1
,,MOGLII - SKODA,1
,,MOGLII - NOW OR NEVER,1
,,MOGLII - BEST OF ME,1
,,MOGLII - MORE & MORE,1
,,MOGLII - BLOOM,1
,,WINSTON SURFSHIRT - FOR THE RECORD,1
,,WINSTON SURFSHIRT - THERE'S ONLY ONE,1
,,ROOSEVELT - ON MY MIND,1
,,ROOSEVELT - SIGN,1
,,ROOSEVELT - LOVERS,1
,,ROOSEVELT - FEVER,1
,,OSCAR AND THE WOLF - WARRIOR,1
,,REMI WOLF - LIQUOR STORE,1
,,REMI WOLF - HELLO HELLO HELLO,1
,,REMI WOLF - STREET YOU LIVE ON,1
,,REMI WOLF - DISCO MAN,1
,,REMI WOLF - FIRED,1
,,UPSAHL - SCREAM,1
,,UPSAHL - KICKFLIP,1
,,UPSAHL - MELATONIN,1
,,UPSAHL - SICK PRETTY MIND,1
,,UPSAHL - THRIVING,1
,,MARK RONSON - UPTOWN FUNK,1
,,RAYE - BORN AGAIN,1
,,RAYE - THE WEEKEND,1
,,AITCH - RAVING IN THE STUDIO,1
,,BAD SOUNDS - EVIL POWERS,1
,,KAE TEMPEST - DON’T FALL IN,1
,,ANNA OF THE NORTH - SWIRL,1
,,WARHAUS - POPCORN,1
,,WARHAUS - DESIRE,1
,,HAIM - THE WIRE,1
,,SHURA - ELEVATOR GIRL,1
,,WOLF ALICE - GIANT PEACH,1
,,WOLF ALICE - BROS,1
,,WOLF ALICE - BREAD BUTTER TEA SUGAR,1
,,WOLF ALICE - JUST TWO GIRLS,1
,,NEUFUNDLAND - DISTELN,1
,,NEUFUNDLAND - VINO,1
,,NEUFUNDLAND - MÄNNLICH BLASS HETERO,1
,,NEUFUNDLAND - ALLES WAS BLEIBT,1
,,NEUFUNDLAND - LIEBE,1
,,NEUFUNDLAND - ALLES LÜGE,1
,,SHARKTANK - MUD,1
,,SHARKTANK - BLADE ON ME,1
,,C'EST KARMA - COFFEE,1
,,C'EST KARMA - BUBBLEGUM,1
,,C'EST KARMA - POOL PARTY,1
,,C'EST KARMA - HEARTS ON WINDOWS,1
,,C'EST KARMA - NO WORDS LEFT,1
,,WET LEG - C’EST COMME ÇA,1
,,PRINCESS NOKIA - DIVA,1
,,PRINCESS NOKIA - GET PAID,1
,,NOGA EREZ - WATCH THE NEWS,1
,,NOGA EREZ - STORY,1
,,THE KOOKS - KIDS,1
,,GIANT ROOKS - WILD STARE,1
,,GIANT ROOKS - WHAT I KNOW IS ALL QUICKSAND,1
,,GIANT ROOKS - TOM'S DINER,1
,,GIANT ROOKS - ALL WE ARE,1
,,GIANT ROOKS - 100MG,1
,,GIANT ROOKS - HEAT UP,1
,,TOVE STYRKE - ON THE LOW,1
,,DIE HÖCHSTE EISENBAHN - WAS MACHST DU DANN,1
,,DAÐI FREYR - I'M FINE,1
,,DAÐI FREYR - SABADA,1
,,BON IVER - 8,1
,,BON IVER - NAEEM,1
,,BON IVER - IF ONLY I COULD WAIT,1
,,BON IVER - WALK HOME,1
,,"BON IVER - HEY, MA",1
,,"BON IVER - 33 ""GOD""",1
,,ADEKUNLE GOLD - ANTIDOTE,1
,,PANDA LUX - BAR FRANCA,1
,,PANDA LUX - KARAMBOLAGE,1
,,PANDA LUX - THERAPIE,1
,,PANDA LUX - STAUB,1
,,PANDA LUX - FREUNDE SEIN,1
,,JUNGLE - KEEP MOVING,1
,,JUNGLE - ROMEO,1
,,SPARKLING - NOT THE RIGHT PLACE,1
,,SPARKLING - CHAMPAGNE,1
,,SPARKLING - WE DON'T WANT IT,1
,,SPARKLING - THE SAME AGAIN,1
,,SPARKLING - C'EST MA VIE,1
,,DIGITALISM - 2 HEARTS,1
,,DIGITALISM - HOLOGRAMS,1
,,GRIMES - PYNK,1
,,G FLIP - YOU & I,1
,,G FLIP - GAY 4 ME,1
,,G FLIP - SCREAM,1
,,G FLIP - KILLING MY TIME,1
,,G FLIP - ABOUT YOU,1
,,G FLIP - NOT EVEN IN VEGAS,1
,,G FLIP - I AM NOT AFRAID,1
,,G FLIP - HYPERFINE,1
,,G FLIP - DRINK TOO MUCH,1
,,G FLIP - WAITING GAME,1
,,NINA CHUBA - HOOKMB: NINA CHUBA - 80QM,1
,,NINA CHUBA - 80QM,1
,,NINA CHUBA - MANGOS MIT CHILI,1
,,NINA CHUBA - FÜHLST DU GAR NICHTS?,1
,,SOHN - CONRAD,1
,,SOHN - THE CHASE,1
,,SOHN - SIGNAL,1
,,SOHN - HARD LIQUOR,1
,,OBONGJAYAR - FLOOD,1
,,JADE BIRD - YOU'VE FALLEN IN LOVE AGAIN,1
,,SAM FENDER - FRIDAY FIGHTING,1
,,SAM FENDER - DEAD BOYS,1
,,SAM FENDER - THAT SOUND,1
,,SIGRID - HOOK: SIGRID - DON'T KILL MY VIBE,1
,,KAKKMADDAFAKKA - YOUNG YOU,1
,,KAKKMADDAFAKKA - NEIGHBOURHOOD,1
,,KAKKMADDAFAKKA - SIN,1
,,KAKKMADDAFAKKA - NAKED BLUE,1
,,DRANGSAL - MEIN MONUMENT,1
,,DRANGSAL - LOVE ME OR LEAVE ME ALONE,1
,,DRANGSAL - LIFE IS A KILLER,1
,,DRANGSAL - MAGST DU MICH,1
,,DRANGSAL - WILL ICH NUR DICH,1
,,SOPHIA BLENDA - MEIN MONUMENT,1
,,BLOSSOMS - CHARLEMAGNE,1
,,BLOSSOMS - THE KEEPER,1
,,BLOSSOMS - YOUR GIRLFRIEND,1
,,SZA - KILL BILL,1
,,SZA - PERSUASIVE,1
,,LOUPE - 21,1
,,LOUPE - FOREST OF OUR MEMORIES,1
,,MASTER PEACE - BRUSSELS,1
,,MASTER PEACE - I MIGHT BE FAKE,1
,,MASTER PEACE - VERONICA,1
,,AU - STAY HAPPY,1
,,AU - IDEAS,1
,,AU - ASSASSIN,1
,,AU - PLZ DON'T WASTE MY YOUTH,1
,,AU - NICE TO MEET ME,1
,,AU - SCREW FEELINGS,1
,,AU - DANCE IN THE DARK,1
,,RA - STAY HAPPY,1
,,RA - IDEAS,1
,,RA - ASSASSIN,1
,,RA - PLZ DON'T WASTE MY YOUTH,1
,,RA - NICE TO MEET ME,1
,,RA - SCREW FEELINGS,1
,,RA - DANCE IN THE DARK,1
,,ALLI NEUMANN - BLUE,1
,,ALLI NEUMANN - BERLIN NIGHTLIFE,1
,,ALLI NEUMANN - PRIMETIME,1
,,ROYEL OTIS - GOOD TIMES,1
,,ROYEL OTIS - IF OUR LOVE IS DEAD,1
,,ROYEL OTIS - I HATE THIS TUNE,1
,,ROYEL OTIS - WHO'S YOUR BOYFRIEND,1
,,ALUNAGEORGE - TOGETHER,1
,,FOO FIGHTERS - BEST OF YOU,1
,,FOO FIGHTERS - TIMES LIKE THESE,1
,,FOO FIGHTERS - MY HERO,1
,,FOO FIGHTERS - WHEELS,1
,,PHILINE SONNY - SHAME,1
,,PHILINE SONNY - SAME LIGHT,1
,,ZIMMER90 - WHAT A LIFE,1
,,LORDE - TENNIS COURT,1
,,SUDAN ARCHIVES - HOME MAKER,1
,,SHAME - SPARTAK,1
,,NELLY FURTADO - TURN OFF THE LIGHT,1
,,MØ - NOSTALGIA,1
,,CLAIRO - BAGS,1
,,FUCK ART LET'S DANCE! - VICIOUS CIRCLE,1
,,FUCK ART LET'S DANCE! - FORWARD! FUTURE!,1
,,FUCK ART LET'S DANCE! - MENTHOL,1
,,JAMES HERSEY - FAKE LOVE,1
,,PAULWETZ - TRÄUMER,1
,,DOLORES FOREVER - CONCRETE,1
,,DOLORES FOREVER - NOT NOW KIDS,1
,,THE BLACK KEYS - LITTLE BLACK SUBMARINES,1
,,BIFFY CLYRO - BLACK CHANDELIER,1
,,BIFFY CLYRO - WHO'S GOT A MATCH,1
,,EDWIN ROSEN - 21 NÄCHTE WACH,1
,,EDWIN ROSEN - KONTROLLVERLUST,1
,,LITTLE SIMZ - FREE,1
,,LITTLE SIMZ - GORILLA,1
,,"LITTLE SIMZ - HELLO, HI",1
,,LITTLE SIMZ - YOU SHOULD CALL MUM,1
,,LITTLE SIMZ - SELFISH,1
,,LITTLE SIMZ - PINK YOUTH,1
,,LITTLE SIMZ - I LOVE YOU I HATE YOU,1
,,LITTLE SIMZ - LITTLE Q PART 2,1
,,LITTLE SIMZ - WOMAN,1
,,LITTLE SIMZ - FLOOD,1
,,JORJA SMITH - BLUE LIGHTS,1
,,JORJA SMITH - THE WAY I LOVE YOU,1
,,JORJA SMITH - LAVENDER & RED ROSES,1
,,JORJA SMITH - LET ME DOWN,1
,,JORJA SMITH - COME OVER,1
,,JORJA SMITH - IN THE NIGHT,1
,,JORJA SMITH - ADDICTED,1
,,JORJA SMITH - LITTLE THINGS,1
,,JORJA SMITH - ALL OF THIS,1
,,JORJA SMITH - LOVING YOU,1
,,VAMPIRE WEEKEND - THIS LIFE,1
,,MILKY CHANCE - DOWN BY THE RIVER,1
,,THE LAST DINNER PARTY - HOOK: THE LAST DINNER PARTY - CAESAR ON A TV SCREEN,1
,,GENESIS OWUSU - GET INSPIRED,1
,,GENESIS OWUSU - THERE'S ONLY ONE,1
,,CHROMEO - BLUTOOTH,1
,,EMPRESS OF - CURA,1
,,YUMI ZOUMA - CRUSH,1
,,YUMI ZOUMA - BRUISE,1
,,LONDON GRAMMAR - LET YOU KNOW,1
,,LONDON GRAMMAR - HOW DOES IT FEEL,1
,,LONDON GRAMMAR - LOSE YOUR HEAD,1
,,LONDON GRAMMAR - BABY IT’S YOU,1
,,SLØTFACE - STUFF,1
,,SLØTFACE - LEADING MAN,1
,,ÄTNA - TUK TUK,1
,,ÄTNA - GRINDING,1
,,ÄTNA - COME TO ME,1
,,INTERPOL - ALL THE RAGE BACK HOME,1
,,THE BEACHES - ME & ME,1
,,THE BEACHES - WHAT DOESN’T KILL YOU MAKES YOU PARANOID,1
,,THE BEACHES - EDGE OF THE EARTH,1
,,RAUM27 - GEZEITEN,1
,,SOFFIE - GEZEITEN,1
,,SOFFIE - DIE DA OBEN,1
,,SOFFIE - FÜR IMMER FRÜHLING,1
,,SOFFIE - ENERGIE,1
,,SOFFIE - JANA,1
,,ALEX WARREN - ORDINARY,1
,,FOALS - WAKE ME UP,1
,,FOALS - 2001,1
,,FOALS - IN DEGREES,1
,,YUKNO - LAND OF CONFUS1ON,1
,,YUKNO - DIE STERNE VON UNTEN,1
,,YUKNO - COMIC RELIEF,1
,,YUKNO - NIE,1
,,YUKNO - RISSE,1
,,YUKNO - SCHWERKRAFT,1
,,YUKNO - EINE SEKTE,1
,,YUKNO - BLUT,1
,,YUKNO - DIE WAHRHEIT,1
,,YUKNO - SYNTHADELLA,1
,,YUKNO - DIE SEKUNDEN,1
,,JUSTICE - STOP,1
,,JUSTICE - CIVILIZATION,1
,,TAME IMPALA - LOST IN YESTERDAY,1
,,TWO DOOR CINEMA CLUB - SATELLITE,1
,,TWO DOOR CINEMA CLUB - BAD DECISIONS,1
,,TWO DOOR CINEMA CLUB - NEW HOUSES,1
,,DAYGLOW - BALCONY,1
,,DAYGLOW - DEEP END,1
,,DAYGLOW - SOMETHING,1
,,DAYGLOW - MEDICINE,1
,,POWER PLUSH - FEELZ,1
,,GIRL IN RED - BODY AND MIND,1
,,GIRL IN RED - DEAD GIRL IN THE POOL,1
,,GIRL IN RED - BAD IDEA,1
,,GIRL IN RED - YOU STUPID BITCH,1
,,GIRL IN RED - I'LL CALL YOU MINE,1
,,CHVRCHES - OVER,1
,,CHVRCHES - CALIFORNIA,1
,,THE WOMBATS - I THINK MY MIND HAS MADE ITS MIND UP,1
,,THE WOMBATS - READY FOR THE HIGH,1
,,MATT CORBY - TALK IT OUT,1
,,MATT CORBY - MONDAY,1
,,MATT CORBY - PROBLEMS,1
,,MATT CORBY - ALL THAT I SEE,1
,,DAFT PUNK - STARBOY,1
,,ANAÏS - VALENTINO,1
,,ORLA GARTLAND - KISS UR FACE FOREVER,1
,,ORLA GARTLAND - MORE LIKE YOU,1
,,ORLA GARTLAND - CODEPENDENCY,1
,,ORLA GARTLAND - DO YOU MIND,1
,,THE VACCINES - ALONE STAR,1
,,VON WEGEN LISBETH - LIEFERANDOMANN,1
,,VON WEGEN LISBETH - MOMO,1
,,VON WEGEN LISBETH - WESTKREUZ,1
,,VON WEGEN LISBETH - AL MIO LOCALE,1
,,VON WEGEN LISBETH - AUGEN I,1
,,VON WEGEN LISBETH - ELON,1
,,VON WEGEN LISBETH - ALEXA GIB MIR MEIN GELD ZURÜCK!,1
,,VON WEGEN LISBETH - OPTI,1
,,VON WEGEN LISBETH - CHÉRIE,1
,,VON WEGEN LISBETH - FUNDBÜRO,1
,,VON WEGEN LISBETH - MEINE KNEIPE,1
,,FRIEDBERG - LIZZY,1
,,FRIEDBERG - GO WILD,1
,,FRIEDBERG - MY BEST FRIEND,1
,,THE 1975 - I’M IN LOVE WITH YOU,1
,,THE 1975 - SOMEBODY ELSE,1
,,THE 1975 - ABOUT YOU,1
,,THE 1975 - ME AND YOU TOGETHER SONG,1
,,THE 1975 - THE SOUND,1
,,MILLENIUMKID - SOMMERKLEID,1
,,MILLENIUMKID - FALL FÜR DICH,1
,,MILLENIUMKID - SCHMETTERLING,1
,,POM POM SQUAD - HEAD CHEERLEADER,1
,,ALFIE TEMPLEMAN - FOREVER ISN'T LONG ENOUGH,1
,,ALFIE TEMPLEMAN - EVERYBODY'S GONNA LOVE SOMEBODY,1
,,ALFIE TEMPLEMAN - LEAVING TODAY,1
,,BETTEROV - BERLIN IST KEINE STADT,1
,,BETTEROV - RISSE,1
,,LEYYA - THE PAPER,1
,,LEYYA - HEAT,1
,,LEYYA - HALF ASLEEP,1
,,JEREMIAS - LUNA,1
,,JEREMIAS - FIN,1
,,JEREMIAS - SCHON OKAY,1
,,JEREMIAS - PARIS,1
,,JEREMIAS - ALLES,1
,,JEREMIAS - LIEBE ZU DRITT,1
,,JEREMIAS - ICH MAGS,1
,,CHANNEL TRES - 6AM,1
,,CHANNEL TRES - CACTUS WATER,1
,,CHANNEL TRES - CAFUNÉ,1
,,TORO Y MOI - SIDELINES,1
,,TORO Y MOI - THE DIFFERENCE,1
,,BIIG PIIG - DON'T TURN AROUND,1
,,BIIG PIIG - THIS IS WHAT THEY MEANT,1
,,METRONOMY - SALTED CARAMEL ICE CREAM,1
,,METRONOMY - NICE TOWN,1
,,METRONOMY - THINGS WILL BE FINE,1
,,METRONOMY - OLD SKOOL,1
,,METRONOMY - WEDDING BELLS,1
,,METRONOMY - LATELY,1
,,GIIRL - BLOODSHED,1
,,GIIRL - FIRE,1
,,GIIRL - ON THE TIP OF YOUR TONGUE,1
,,GIIRL - BLOOD ON THE WALLS,1
,,GIIRL - I WANT IT ALL,1
,,GIIRL - BLOOM,1
,,GIIRL - DRIVIN' ALL NIGHT,1
,,ROBYN - LIFE,1
,,FLUME - LET YOU KNOW,1
,,FLUME - THE DIFFERENCE,1
,,FLUME - NEVER BE LIKE YOU,1
,,KRAFTKLUB - BLAUES LICHT,1
,,KRAFTKLUB - FAHR MIT MIR,1
,,SPILL TAB - CRÈME BRÛLÉE!,1
,,NOMBE - BOYS LIKE ME,1
,,NOMBE - HOOK: NOMBE - DO WATCHU WANT TO ME,1
,,KITSCHKRIEG - MAD ABOUT YOU,1
,,LAUREL - LOVESICK,1
,,LAUREL - WILD SIDE,1
,,LAUREL - ADORED,1
,,LAUREL - YOU'RE THE ONE,1
,,LAUREL - KISSING WITH THE TOP DOWN,1
,,PORIJ - NOBODY SCARED,1
,,J. BERNARDT - THE OTHER MAN,1
,,J. BERNARDT - CALM DOWN,1
,,MALLRAT - TEETH,1
,,MALLRAT - GROCERIES,1
,,MALLRAT - SURPRISE ME,1
,,MALLRAT - BETTER,1
,,MALLRAT - ROCKSTAR,1
,,MALLRAT - YOUR LOVE,1
,,TYLER THE CREATOR - U SAY,1
,,TYLER THE CREATOR - NOID,1
,,ANDERSON .PAAK - LOCKDOWN,1
,,ANDERSON .PAAK - KING JAMES,1
,,ANDERSON .PAAK - DANG!,1
,,ANDERSON .PAAK - 'TILL IT'S OVER,1
,,MOBY - IN THIS WORLD,1
,,MOBY - NATURAL BLUES,1
,,BABY OF THE BUNCH - JEANS,1
,,BABY OF THE BUNCH - HAPPY HERE,1
,,BABY OF THE BUNCH - I LIKE THAT,1
,,BABY OF THE BUNCH - LET'S GO SWIMMING,1
,,BABY OF THE BUNCH - UR MOM,1
,,BLVTH - NO SHAME,1
,,BLVTH - GORILLAS,1
,,BLVTH - DOMINO,1
,,LEONIDEN - RIVER,1
,,LEONIDEN - FREAKS,1
,,LEONIDEN - NEW 68,1
,,LEONIDEN - L.O.V.E.,1
,,LEONIDEN - HOOKMB: LEONIEDEN - BALANCE OF LOVE,1
,,LEONIDEN - FUNERAL,1
,,LEONIDEN - BLUE HOUR,1
,,JAKE BUGG - ALL I NEED,1
,,ROSIE LOWE - PHAROAH,1
,,HINDS - SPANISH BOMBS,1
,,SLOWTHAI - SOONER,1
,,SLOWTHAI - FEEL AWAY,1
,,SLOWTHAI - SELFISH,1
,,SLOWTHAI - TERMS,1
,,ADAM PORT - MOVE,1
,,ADAM PORT - POSITIONS,1
,,STRYV - MOVE,1
,,STRYV - POSITIONS,1
,,KEINEMUSIK - MOVE,1
,,STROMAE - TA FETE,1
,,STROMAE - QUE CE SOIT CLAIR,1
,,YOUNG FRANCO - GET YOUR MONEY,1
,,YOUNG FRANCO - SUN MOON,1
,,YOUNG FRANCO - JUICE,1
,,YOUNG FRANCO - LIKE THAT,1
,,YOUNG FRANCO - STUDIO 54,1
,,YOUNG FRANCO - UNDERNEATH,1
,,MOLIY - SHAKE IT TO THE MAX,1
,,SILENT ADDY - SHAKE IT TO THE MAX,1
,,SKILLIBENG - SHAKE IT TO THE MAX,1
,,MISSY ELLIOT - TOYZ,1
,,DJANGO DJANGO - TIC TAC TOE,1
,,DJANGO DJANGO - GLOWING IN THE DARK,1
,,DJANGO DJANGO - FREE FROM GRAVITY,1
,,JACK HARLOW - SET YOU FREE,1
,,JACK HARLOW - DENVER,1
,,JACK HARLOW - JUST US,1
,,DAVE - CHEATIN ON ME,1
,,EKKSTACY - SHE WILL BE MISSED,1
,,SOMBR - CRUSHING,1
,,PORTMONEE - PERFEKTE MENSCHEN,1
,,BEABADOOBEE - COLOGNE,1
,,BEABADOOBEE - SEE YOU SOON,1
,,BEABADOOBEE - LAST DAY ON EARTH,1
,,BEABADOOBEE - SHE PLAYS BASS,1
,,BEABADOOBEE - TALK,1
,,BEABADOOBEE - WORTH IT,1
,,SABA - RICH DON'T STOP,1
,,SABA - COME MY WAY,1
,,SABA - ZIPLOCK,1
,,GLASS ANIMALS - THE OTHER SIDE OF PARADISE,1
,,GLASS ANIMALS - YOUTH,1
,,GLASS ANIMALS - TANGERINE,1
,,GLASS ANIMALS - LIFE ITSELF,1
,,QUEENS OF THE STONE AGE - IF I HAD A TAIL,1
,,TIM BALDUS - SMOG,1
,,JANELLE MONÁE - TURNTABLES,1
,,JANELLE MONÁE - DJANGO JANE,1
,,JANELLE MONÁE - MAKE ME FEEL,1
,,JANELLE MONÁE - PYNK,1
,,DYLYN - WOLF,1
,,DYLYN - WHAT A RIDE,1
,,MAC MILLER - BLUE WORLD,1
,,MAC MILLER - THERAPY PT. 2,1
,,MAC MILLER - DANG!,1
,,MAC MILLER - COLORS AND SHAPES,1
,,COIN LOUIS THE CHILD - SELF CARE,1
,,STILL WOOZY - IPANEMA,1
,,HAIKU HANDS - JUPITER,1
,,ANGUS - CAPE FORESTIER,1
,,JULIA STONE - CAPE FORESTIER,1
,,FATONI - CLINT EASTWOOD,1
,,FATONI - FEELING,1
,,GARDEN CITY MOVEMENT - SHE'S SO UNTOUCHABLE,1
,,GARDEN CITY MOVEMENT - FOREIGN AFFAIR,1
,,GARDEN CITY MOVEMENT - BITTER MOON,1
,,GARDEN CITY MOVEMENT - SUMMER NIGHT,1
,,DRÉ SIX - MAD ABOUT YOU,1
,,BILLIE EILISH - BELLYACHE,1
,,BILLIE EILISH - TV,1
,,BILLIE EILISH - WHAT WAS I MADE FOR?,1
,,BILLIE EILISH - WISH YOU WERE GAY,1
,,BILLIE EILISH - THEREFORE I AM,1
,,GOSSIP - HEAVY CROSS,1
,,PIRI - SOFT SPOT,1
,,CHET FAKER - BEND,1
,,CHET FAKER - THE TROUBLE WITH US,1
,,CHET FAKER - TALK IS CHEAP,1
,,BASTILLE - POMPEII,1
,,BASTILLE - REMIND ME,1
,,BASTILLE - BAD BLOOD,1
,,IDER - BORED,1
,,IDER - YOU'VE GOT YOUR WHOLE LIFE AHEAD OF YOU BABY,1
,,IDER - WU BABY,1
,,IDER - CROSS YOURSELF,1
,,IDER - GIRL,1
,,IDER - BODY LOVE,1
,,GOLF - < 3,1
,,GOLF - ITALIEN '97,1
,,RDGLDGRN - BAYOU,1
,,RDGLDGRN - PEOPLE DON'T DANCE,1
,,BILDERBUCH - DAYDRINKING,1
,,BILDERBUCH - BUNGALOW,1
,,BILDERBUCH - I'M NOT GONNA LIE,1
,,BILDERBUCH - GOLDEN RETRIEVER,1
,,BILDERBUCH - NAHUEL HUAPI,1
,,BILDERBUCH - DATES,1
,,BILDERBUCH - FRISBEEE,1
,,BILDERBUCH - SCHWARZES KARMA,1
,,NILÜFER YANYA - LIKE I SAY,1
,,NILÜFER YANYA - HEAT RISES,1
,,NILÜFER YANYA - BOYS IN MOVIES,1
,,NILÜFER YANYA - IN YOUR HEAD,1
,,NILÜFER YANYA - MIDNIGHT SUN,1
,,NILÜFER YANYA - CRASH,1
,,NILÜFER YANYA - HEAVYWEIGHT CHAMPION OF THE YEAR,1
,,NILÜFER YANYA - METHOD ACTOR,1
,,NILÜFER YANYA - TEARS,1
,,NILÜFER YANYA - ANOTHERLIFE,1
,,SON MIEUX - DRIVE,1
,,JOLLE - SCHWARZES WASSER,1
,,JOLLE - ALLE MÄRCHEN SIND GELOGEN,1
,,JOLLE - 50 STUFEN GRAU,1
,,JOLLE - GRUNDRAUSCHEN,1
,,JOLLE - LEERGETANZT,1
,,SYLVIE KREUSCH - POPCORN,1
,,NAO - ANTIDOTE,1
,,NAO - NOSTALGIA,1
,,NAO - IF YOU EVER,1
,,THUNDERCAT - FUNNY THING,1
,,NOVAA - VITAMINS,1
,,NOVAA - TILTED,1
,,NOVAA - SCHOOL FRIENDS,1
,,NOVAA - I'M HUNGRY,1
,,NOVAA - HMLTM,1
,,NOVAA - TETRIS,1
,,NOVAA - I'LL QUIT MUSIC,1
,,NOVAA - AI AM IN LOVE,1
,,NOVAA - THE WORLD'S THING,1
,,NOVAA - CYBER ROOM,1
,,NOVAA - YOU CAN F WITH ME,1
,,MAX RAD - MOONSHINE,1
,,MAX RAD - SHUTDOWN,1
,,MAX RAD - PLAY DEAD,1
,,MAX RAD - SAVE ME FROM MYSELF,1
,,MAX RAD - BACK AROUND,1
,,LOW ISLAND - WHO'S HAVING THE GREATEST TIME,1
,,LOW ISLAND - I DO IT FOR YOU,1
,,LOW ISLAND - KID GLOVES,1
,,GEORGIA - WITH EVERY WAVE,1
,,GEORGIA - I MIGHT BE FAKE,1
,,JAMES BLAKE - FEEL AWAY,1
,,JAMES BLAKE - DO YOU EVER,1
,,JAMES BLAKE - LIFE IS NOT THE SAME,1
,,JAMES BLAKE - OUR LOVE COMES BACK,1
,,BRUCKNER - JUNGS,1
,,BRUCKNER - FUJI,1
,,BRUCKNER - FÜR IMMER HIER,1
,,BRUCKNER - WORST CASE BAND,1
,,BRUCKNER - IN DREI JAHREN,1
,,BECK - COLORS,1
,,TOMMY RICHMAN - ACTIN UP,1
,,AMILLI - RARRI,1
,,AMILLI - WINGS,1
,,AMILLI - DIE FOR YOU,1
,,AMILLI - FOUR DAYS,1
,,AMILLI - I´M NOT TRYNA BE YOUR GIRL,1
,,"AMILLI - I KNOW, I KNOW",1
,,AMILLI - HAZY DAYS,1
,,AMILLI - ALONE IN THE RAIN,1
,,JAMIE XX - LIFE,1
,,FRIENDLY FIRES - HEAVEN LET ME IN,1
,,EMINEM - STAN,1
,,IBEYI - SISTER 2 SISTER,1
,,IBEYI - LAVENDER & RED ROSES,1
,,IBEYI - CLEO WHO TAKES CARE OF YOU,1
,,IBEYI - MADE OF GOLD,1
,,IBEYI - MOUNTAINS OF GOLD,1
,,SAMM HENSHAW - THE WORLD IS MINE,1
,,SAMM HENSHAW - CHICKEN WINGS,1
,,ROSE GRAY - HAPPINESS,1
,,RICH BRIAN - KIDS,1
,,RICH BRIAN - EDAMAME,1
,,RICH BRIAN - C’EST LA VIE,1
,,HOT CHIP - DOWN,1
,,JAFUNK - LIKE THAT,1
,,PAUL KALKBRENNER - QUE CE SOIT CLAIR,1
,,NONAME - SONG 32,1
,,TKAY MAIDZA - 24K,1
,,TKAY MAIDZA - HAZY,1
,,BILBAO - MOJITO,1
,,BILBAO - PARASOLS,1
,,THE AMAZONS - BLACK MAGIC,1
,,TELE - MARIO,1
,,K.FLAY - FOUR LETTER WORDS,1
,,K.FLAY - NOTHING CAN KILL US,1
,,K.FLAY - YOU CAN GET IT,1
,,K.FLAY - DATING MY DAD,1
,,K.FLAY - IT'S BEEN SO LONG,1
,,K.FLAY - GOOD NEWS,1
,,K.FLAY - THE MUCK,1
,,K.FLAY - BAD VIBES,1
,,ANTONIUS - TUT ES NOCH WEH?,1
,,ANTONIUS - HOOKMB - KASI X ANTONIUS - SCHWEIGEN UNS AN_V3,1
,,ANTONIUS - BEIFAHRERSITZ,1
,,RHYS RICH - NO CONFETTI,1
,,WOODKID - NEVER LET YOU DOWN,1
,,MOGLI - ANIMAL,1
,,MOGLI - PETIT JOUR,1
,,MOGLI - MIRROR,1
,,MOGLI - BONES,1
,,RAY BLK - MY HOOD,1
,,STORMZY - MY HOOD,1
,,STORMZY - LET ME DOWN,1
,,STORMZY - VOSSI BOP,1
,,STORMZY - THE WEEKEND,1
,,STORMZY - BIG FOR YOUR BOOTS,1
,,RY X - ONLY,1
,,RY X - MOTHS,1
,,RY X - FOREIGN TIDES,1
,,MAGGIE ROGERS - CELADON & GOLD,1
,,MAGGIE ROGERS - FALLINGWATER,1
,,MAGGIE ROGERS - ALASKA,1
,,MAGGIE ROGERS - ON + OFF,1
,,JASCHA - PANZERGLAS,1
,,JASCHA - KLEINER JASCHA,1
,,JASCHA - CHLODWIGPLATZ,1
,,MAVI PHOENIX - NOTHING GOOD,1
,,MAVI PHOENIX - BABE,1
,,MAVI PHOENIX - JANET JACKSON,1
,,MAVI PHOENIX - BITE,1
,,MAVI PHOENIX - PRIME,1
,,MAVI PHOENIX - IBIZA,1
